"","EIN","ACCPER","ACTIV1","ACTIV2","ACTIV3","ADDRESS","AFCD","ASS_BOY","ASS_EOY","BOND_BOY","BOND_EOY","CENSUSTRACT","CITY","CLASSCD","COMPENS","COMPENSP","CONT","CONTACT","CONTP","DEDUCTCD","DIREXP","EOSTATUS","EPOSTCARD","EXPS","EXPSP","FILENAME","FIPS","FISYR","FISYRP","FNDNCD","FRCD","FUNDBAL","FUNDFEES","FUNDFEESP","FUNDINC","FUNDINCP","GFTGRNTSRCVD170","GOODS","GRPROF","GRPROFP","GRREC","GRRECMEM","GRRECOTH","GRRECPUB","GRSINC170","GRSINCFNDRSNG","GRSINCGAMING","GRSRCPTSADMISSN509","GRSRCPTSRELATED170","GRSRNTSPRSNL","GRSRNTSREAL","INITFEES","INPRIOR","INPRIORSRC","INVENTG","INVINC","INVINCP","LATITUDE","LESSDIRFNDRSNG","LESSDIRGAMING","LEVEL1","LEVEL2","LEVEL3","LEVEL4","LIAB_BOY","LIAB_EOY","LONGITUDE","MAJGRPB","MANUALLY_FIXED","MRTG_BOY","MRTG_EOY","MSA_NECH","NAICS","NAME","NCCSKEY","NCCSKEY2","NETA_BOY","NETGNLS","NETINC","NETINCFNDRSNG","NETINCGAMING","NETINCP","NETRENT","NETRENTP","NTEE1","NTEECC","NTEEFINAL","NTEEFINAL1","NTEEIRS","NTEESRC","NTMAJ10","NTMAJ12","NTMAJ5","ORGCD","OTHCHGS","OTHINC","OTHINCP","OTHSAL","OTHSALP","OUTNCCS","OUTREAS","PAYTAX","PAYTAXP","PMSA","PROGREV","PROGREVP","Q78A","RANDNUM","REASON","RENTEXP","RENTINC","RETEARN","RETE_BOY","RNTLEXPNSPRSNL","RNTLEXPNSREAL","RNTLINCPRSNL","RNTLINCREAL","ROYALTSINC","RULEDATE","SALEOTHE","SALEOTHG","SALEOTHN","SALEOTHNP","SALESECN","SALESECNP","SALESEXP","SECUR","SEC_NAME","SOIYR","SOURCE","SPEVTG","SRVCSVAL170","SRVCSVAL509","STATE","STYEAR","SUBCD","SUBSECCD","SUBTOTSUPPINC509","TAXPER","TAXPERP","TOTGFTGRNTRCVD509","TOTREV","TOTREV2","TOTREVP","TOTSUPP509","TXEXMPTBNDSPROCEEDS","TXREVNUELEVIED170","TXREVNUELEVIED509","UNSECUREDNOTESEND","VALIDATION_STATE","ZIP","ZIP5","full_address","lat","long"
"1683","841280105","06","089","000","000","PO BOX 336891",3,NA,109088,NA,0,8123002501,"GREELEY",10,0,NA,22150,NA,NA,1,6082,"01",0,68932,NA,"841280105_201906_990EZ",8123,2019,NA,16,"010",51668,0,NA,0,NA,0,0,0,NA,69329,NA,NA,0,0,5987,0,62241,0,0,0,0,0,NA,0,1122,NA,40.5009,0,0,"PC","O","AR","A",NA,57420,-104.315,"A",NA,NA,0,NA,711130,"GREELEY CHILDRENS CHORALE INC","841280105201906","8412801052019",NA,0,-5685,-95,0,NA,0,NA,"A","A6B","A6B","A","A65Z","BEST","AR","AR","AR",1,0,49,NA,0,NA,"IN",NA,0,NA,NA,40021,NA,"N",0.405782749346209,"9",0,0,NA,NA,0,0,0,0,0,199411,0,0,0,NA,0,NA,0,NA,NA,20189,"19eoextractez.xlsx",5987,0,0,"CO",20189,"3","3",2993,201906,NA,129453,63247,63247,NA,378893,0,0,0,0,0,"80633-0615","80633","PO BOX 336891,GREELEY,CO,80633-0615",NA,NA
"1684","841281358","12","995","035","000","6525 18TH ST",3,77362,81062,0,0,8123001412,"GREELEY",20,0,0,0,"MARY SORENSON",0,1,27589,"01",0,27056,41372,"841281358_201812_990EZ",8123,2018,2017,15,"010",46142,0,0,0,0,0,0,0,0,74979,NA,NA,0,0,74979,0,0,0,0,0,0,1,"18eoextractez.xlsx",0,0,0,40.4102,0,0,"PC","S","ZA","B",51554,34920,-104.7886,"B",NA,0,0,NA,813219,"FRIENDS OF THE LAB SCHOOL","841281358201812","8412813582018",25808,0,20334,47390,0,5765,0,0,"B","B11","B11","B","B94","BEST","ED","ED","ED",5,0,0,0,0,0,"IN",NA,0,0,NA,0,0,"N",0.00427358473642058,"13",0,0,NA,NA,0,0,0,0,0,199505,0,0,0,0,0,0,0,NA,NA,20180,"19eoextractez.xlsx",74979,0,0,"CO",20180,"3","3",0,201812,201712,0,47390,47390,47137,0,0,0,0,0,0,"80634-8674","80634","6525 18TH ST,GREELEY,CO,80634-8674",40.411606,-104.787894522543
"1685","841283681","12","995","300","000","PO BOX 373",3,190382,171618,0,0,8069001603,"LOVELAND",10,0,0,520,"SHARON COURTNEY",680,1,1375633,"01",0,199057,191709,"841283681_201812_990O",8069,2018,2017,16,"010",169513,0,0,179385,254474,0,0,0,-448,1555885,0,0,NA,0,0,1555018,2151,0,0,0,0,1,"18eoextract990.xlsx",0,347,181,40.5324,0,1375633,"PC","O","HS","P",2064,2105,-105.0412,"P",NA,0,0,NA,624110,"GYMKATS BOOSTER CLUB","841283681201812","8412836812018",188318,0,-18805,0,179385,63178,0,0,"P","P30","P30","P","P30","NEW","HU","HU","HU",1,NA,0,0,0,0,"IN",NA,0,0,NA,0,0,"N",0.42745737069933,"09",0,0,0,0,0,0,0,0,0,199504,0,0,0,0,0,0,0,0,NA,20180,"19eoextract990.xlsx",1555018,0,0,"CO",20180,"3","3",826,201812,201712,1525,180252,180252,254887,7425288,0,0,0,0,0,"80539-0373","80539","PO BOX 373,LOVELAND,CO,80539-0373",NA,NA
"1686","841283828","12","029","000","000","2401 ALCOTT ST",3,33705,29549,0,0,8031000600,"DENVER",10,0,0,8551,NA,8542,1,0,"01",0,13185,16946,"841283828_201812_990EZ",8031,2018,2017,15,"020",21133,0,0,0,0,77332,2070,-13,485,10818,NA,NA,0,2288,0,0,0,0,0,0,0,1,"18eoextractez.xlsx",2057,0,0,39.7524,0,0,"PC","O","RE","X",8135,8416,-105.0176,"X",NA,0,0,NA,813110,"HOPE FOR TODAY MINISTRIES","841283828201812","8412838282018",25570,0,-4437,0,0,-7919,0,0,"X","X20","X20","X","X20","NEW","RE","RE","OT",1,0,210,0,0,0,"IN",NA,0,0,NA,0,0,"N",0.00673159852736993,"7",0,0,NA,NA,0,0,0,0,0,199503,0,0,0,0,0,0,0,NA,NA,20180,"19eoextractez.xlsx",0,0,0,"CO",20180,"3","3",0,201812,201712,0,8748,8748,9027,0,0,0,0,0,0,"80211-4812","80211","2401 ALCOTT ST,DENVER,CO,80211-4812",39.7517816,-105.018426
"1687","841284718","12","994","561","000","1125 17TH ST STE 710",3,95327,99246,0,0,8031001701,"DENVER",10,0,0,83904,"FRITZ L FISHER",61244,1,0,"01",0,79996,43643,"841284718_201812_990EZ",8031,2018,2017,15,"010",99246,0,0,0,0,0,0,0,0,83925,NA,NA,0,0,0,0,0,0,0,0,0,1,"18eoextractez.xlsx",0,21,7,39.7483,0,0,"PC","O","HS","P",0,0,-104.9985,"P",NA,0,0,NA,624230,"SHANNON FOUNDATION","841284718201812","8412847182018",95327,0,3929,0,0,17608,0,0,"P","P60","P60","P","P60","IRS","HU","HU","HU",1,-10,0,0,0,0,"IN",NA,0,0,NA,0,0,"N",0.649675635078226,"9",0,0,NA,NA,0,0,0,0,0,199502,0,0,0,0,0,0,0,NA,NA,20180,"19eoextractez.xlsx",0,0,0,"CO",20180,"3","3",50,201812,201712,315258,83925,83925,61251,315308,0,0,0,0,0,"80202-2534","80202","1125 17TH ST STE 710,DENVER,CO,80202-2534",NA,NA
"1688","841284746","12","995","574","000","1850 CHESTNUT PL APT 218",3,29002,23717,0,0,8107000300,"DENVER",20,0,0,76048,"AMY WILLIAMS",77149,1,2727,"01",0,121118,114170,"841284746_201812_990EZ",8069,2018,2017,15,"010",21849,0,0,0,0,0,0,0,0,124383,NA,NA,0,0,12202,0,234977,0,0,0,0,1,"18eoextractez.xlsx",0,16,13,40.4382,0,0,"PC","O","HS","P",2763,1868,-107.2772,"P",NA,0,0,NA,624410,"TOTALLY KIDS INC","841284746201812","8412847462018",26239,0,538,9475,0,9797,0,0,"P","P33","P33","P","P33","IRS","HU","HU","HU",1,-4928,0,0,0,0,"IN",NA,0,0,NA,36117,40855,"N",0.766808270094928,"9",0,0,NA,NA,0,0,0,0,0,199501,0,0,0,0,0,0,0,NA,NA,20180,"19eoextractez.xlsx",12202,0,0,"CO",20180,"3","3",29,201812,201712,334521,121656,121656,123967,569527,0,0,0,0,0,"80202-0000","80202","1850 CHESTNUT PL APT 218,DENVER,CO,80202-0000",NA,NA
"1689","841284837","12","994","349","000","PO BOX 102613",3,312803,356560,0,0,NA,"DENVER",10,72952,125122,45866,"BRANDON KASS",38868,1,0,"01",0,445500,409967,"841284837_201812_990O",8031,2018,2017,15,"010",344134,0,0,0,0,0,0,0,0,489076,0,0,NA,0,0,0,0,0,0,0,0,1,"18eoextract990.xlsx",0,23,19,0,0,0,"PC","O","HS","N",20642,12426,0,"N",NA,16961,8745,NA,713990,"COMMUNITY SAILING OF COLORADO LTD","841284837201812","8412848372018",292161,0,43576,0,0,30285,0,0,"N","N67","N67","N","N670","NEW","HU","HU","HU",1,NA,0,0,137474,0,"IN",NA,16098,9597,NA,443187,401365,"N",0.595575325008052,"09",0,0,0,0,0,0,0,0,0,199506,0,0,0,0,0,0,0,0,NA,20180,"19eoextract990.xlsx",0,0,0,"CO",20180,"3","3",19,201812,201712,1882217,489076,489076,440252,1882236,0,0,0,0,0,"80250-2613","80250","PO BOX 102613,DENVER,CO,80250-2613",NA,NA
"1690","841285505","12","994","154","000","4725 HIGH ST",3,5177980,7570391,0,0,8031001102,"DENVER",12,570167,463050,6264586,NA,4331157,1,149940,"01",0,4733275,4232387,"841285505_201812_990O",8031,2018,2017,15,"010",6670273,0,0,-123225,-106138,18762404,0,0,0,7388921,0,0,NA,19513,26715,0,0,3382318,0,0,0,1,"18eoextract990.xlsx",0,8730,3704,39.767,149940,0,"PC","O","HE","E",1020984,900118,-105.0007,"E",NA,743403,694579,NA,621498,"LA CLINICA TEPEYAC INC","841285505201812","8412855052018",4156996,0,2505706,-123225,0,709759,0,0,"E","E30","E30","E","E30","IRS","HE","HE","HE",1,NA,31258,28084,2004955,1820632,"IN",NA,212035,190246,NA,1057632,685339,"N",0.670271133715028,"07",0,0,0,0,0,0,0,0,0,199509,0,0,0,0,0,0,0,0,NA,20180,"19eoextract990.xlsx",26715,0,0,"CO",20180,"3","3",0,201812,201712,0,7238981,7238981,4942146,0,0,0,0,0,0,"80216-2220","80216","4725 HIGH ST,DENVER,CO,80216-2220",39.7825541,-104.9648842
"1691","841286894","06","006","000","000","1732 N PEARL ST",3,1805386,1822286,0,0,8031002602,"DENVER",10,109935,104700,304502,"CORPORATION",333270,1,12994,"01",0,520037,471341,"841286894_201906_990O",8031,2019,2018,15,"010",1807771,0,0,20033,34921,1590726,0,0,0,542037,0,0,NA,101060,33027,0,0,170029,0,0,0,1,"18eoextract990.xlsx",0,33519,29600,39.7438,12994,0,"PC","O","RE","X",6621,14515,-104.9798,"X",NA,0,0,NA,813110,"COLORADO VINCENTIAN VOLUNTEERS","841286894201906","8412868942019",1798765,0,9006,20033,0,85983,0,0,"X","X20","X20","X","X20Z","NEW","RE","RE","OT",1,NA,960,1417,158521,120478,"IN",NA,16624,13399,NA,170029,158116,"N",0.231471304013872,"07",0,0,0,0,0,0,0,0,0,199503,0,0,0,0,0,0,0,0,NA,20189,"19eoextract990.xlsx",33027,0,0,"CO",20189,"3","3",0,201906,201806,0,529043,529043,557324,0,0,0,0,0,0,"80203-1422","80203","1732 N PEARL ST,DENVER,CO,80203-1422",39.7438271385728,-104.97978020524
"1692","841287690","05","995","035","000","520 WELKER AVE",3,53996,74477,0,0,8123002103,"MEAD",20,0,0,514,NA,715,1,21347,"01",0,39627,34042,"841287690_201905_990EZ",8123,2019,2018,15,"010",74477,0,0,0,0,0,0,0,0,81455,NA,NA,0,0,80941,0,300800,0,0,0,0,1,"18eoextractez.xlsx",0,0,0,40.2333,0,0,"PC","O","ED","B",0,0,-105.0016,"B",NA,0,0,NA,813410,"MEAD ELEMENTARY PARENT ADVISORY COUNCIL","841287690201905","8412876902019",53996,0,20481,59594,0,1378,0,0,"B","B94","B94","B","B94","IRS","ED","ED","ED",1,0,0,0,0,0,"IN",NA,0,0,NA,0,0,"N",0.980190393106486,"9",0,0,NA,NA,0,0,0,0,0,199506,0,0,0,0,0,0,0,NA,NA,20189,"19eoextractez.xlsx",80941,0,0,"CO",20189,"3","3",0,201905,201805,4073,60108,60108,35420,304873,0,0,0,0,0,"80542-9602","80542","520 WELKER AVE,MEAD,CO,80542-9602",NA,NA
"1693","841287913","12","994","062","000","526 S COLLEGE AVE",3,NA,9818,NA,0,8069000100,"FORT COLLINS",20,0,NA,0,"WALTER J FRICK",NA,1,0,"01",0,0,NA,"841287913_201812_990EZ",8069,2018,NA,15,"020",9818,0,NA,0,NA,1,0,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,40.5811,0,0,"PC","O","AR","A",NA,0,-105.077,"A",NA,NA,0,NA,712120,"HISTORIC FORT COLLINS DEVLOPMENT CORPORATION","841287913201812","8412879132018",NA,0,0,0,0,NA,0,NA,"A","A82","A82","A","T20","BEST","AR","AR","AR",1,0,0,NA,0,NA,"IN",NA,0,NA,NA,0,NA,"N",0.0672515649195302,"7",0,0,NA,NA,0,0,0,0,0,199509,0,0,0,NA,0,NA,0,NA,NA,20180,"19eoextractez.xlsx",0,0,0,"CO",20180,"3","3",0,201812,NA,0,0,0,NA,0,0,0,0,0,0,"80524-3240","80524","526 S COLLEGE AVE,FORT COLLINS,CO,80524-3240",40.58046455,-105.0766639
"1694","841288512","06","994","059","000","6001 W 16TH AVE",3,2293632,2254927,0,0,8031002100,"LAKEWOOD",20,539891,562509,1806555,NA,1848608,1,0,"01",0,2640082,2576475,"841288512_201806_990O",8031,2018,2017,15,"010",1763037,0,0,0,0,0,0,0,0,2983838,0,0,NA,0,0,0,4551286,0,0,0,0,1,"18eoextract990.xlsx",0,10026,6255,39.703451,0,0,"PC","O","ED","B",874351,491890,-104.987563,"B",NA,0,0,NA,611110,"COLORADO LEAGUE OF CHARTER SCHOOLS","841288512201806","8412885122018",1419281,0,343756,0,0,437082,0,0,"B","B29","B29","B","B99","BEST","ED","ED","ED",1,NA,0,74,1005290,911407,"IN",NA,0,217,NA,1167257,1158620,"Y",0.985008966617668,"09",0,0,0,0,0,0,0,0,0,199507,0,0,0,0,0,0,0,0,NA,20179,"19eoextract990.xlsx",0,0,0,"CO",20179,"3","3",1127097,201806,201706,8033498,2983838,2983838,3013557,13711881,0,0,0,0,0,"80214-1527","80214","6001 W 16TH AVE,LAKEWOOD,CO,80214-1527",39.742259,-105.062733
"1695","841289488","06","994","029","429","PO BOX 11295",3,451810,508400,0,0,8001008401,"DENVER",10,3000,13000,441025,NA,469601,1,0,"01",0,379516,436379,"841289488_201806_990O",8031,2018,2017,15,"010",507069,0,0,0,0,1764913,0,0,0,443928,0,0,NA,24286,0,0,0,0,0,0,0,1,"18eoextract990.xlsx",0,-750,2950,39.7388,0,0,"PC","O","HS","O",9153,1331,-104.4083,"O",NA,0,0,NA,813410,"URBAN YOUTH MINISTRIES","841289488201806","8412894882018",442657,0,64412,0,0,39165,0,0,"O","O50","O50","O","O50","IRS","HU","HU","HU",1,NA,0,0,149636,170125,"IN",NA,9848,12515,NA,3653,2993,"N",0.411711541070881,"07",0,0,0,0,0,0,0,0,0,199505,0,0,0,0,0,0,0,0,NA,20179,"19eoextract990.xlsx",0,0,0,"CO",20179,"3","3",0,201806,201706,0,443928,443928,475544,0,0,0,0,0,0,"80211-0295","80211","PO BOX 11295,DENVER,CO,80211-0295",NA,NA
"1696","841291135","12","350","000","000","6060 BROADWAY",3,61112,66817,0,0,8031001500,"DENVER",10,0,0,0,"DAVID A CROONQUIST EX SEC",0,1,0,"01",0,11371,15197,"841291135_201812_990EZ",8031,2018,2017,16,"020",66817,0,0,0,0,0,0,0,0,17076,NA,NA,0,0,0,0,85051,0,0,0,0,1,"18eoextractez.xlsx",0,7,6,39.791,0,0,"PC","O","HS","I",0,0,-104.9875,"I",NA,0,0,NA,813920,"ASSOCIATION OF MIDWEST FISH AND GAME LAW ENFORCEMENT OFFICERS","841291135201812","8412911352018",61112,0,5705,0,0,5523,0,0,"I","I036","I0360","I","D34Z","BEST","HU","HU","HU",5,0,10769,14134,0,0,"IN",NA,0,0,NA,6300,6580,"N",0.338928307165763,"9",0,0,NA,NA,0,0,0,0,0,199507,0,0,0,0,0,0,0,NA,"MIDWEST FISH & GAME LAW ENFORCE OFF",20180,"19eoextractez.xlsx",0,0,0,"CO",20180,"3","3",29,201812,201712,31790,17076,17076,20720,116870,0,0,0,0,0,"80216-1029","80216","6060 BROADWAY,DENVER,CO,80216-1029",39.7810834,-104.9875858
"1697","841291505","12","994","566","000","1680 N SHERMAN ST",3,182152,188503,0,0,8031002601,"DENVER",10,78324,82667,221151,NA,267243,1,0,"01",0,769244,973492,"841291505_201812_990O",8031,2018,2017,15,"010",178186,0,0,0,9828,1342622,0,0,0,777519,0,0,NA,10916,0,0,0,0,0,0,0,1,"18eoextract990.xlsx",0,20,3965,39.743,0,0,"PC","O","HS","L",12241,10317,-104.9848,"L",NA,4376,0,NA,624221,"NEW GENESIS INC","841291505201812","8412915052018",169911,0,8275,0,0,-61146,0,0,"L","L41","L41","L","L410","NEW","HU","HU","HU",1,NA,0,0,96152,115436,"IN",NA,20190,15026,NA,556348,631310,"N",0.456517648637175,"07",0,0,0,0,0,0,0,0,0,199506,0,0,0,0,0,0,0,0,NA,20180,"19eoextract990.xlsx",0,0,0,"CO",20180,"3","3",0,201812,201712,0,777519,777519,912346,0,0,0,0,0,0,"80203-1604","80203","1680 N SHERMAN ST,DENVER,CO,80203-1604",39.7429033025674,-104.984740269257
"1698","841292200","12","573","000","000","190 E 9TH AVENUE",3,15418,38965,0,0,8031003401,"DENVER",21,21600,21599,0,"BOB SCHNEIDER",0,1,0,"01",0,341043,397353,"841292200_201812_990O",8031,2018,2017,16,"010",-66983,0,0,0,0,0,0,0,0,399640,0,0,NA,0,0,0,2308978,0,0,0,0,1,"18eoextract990.xlsx",0,0,0,39.714728,0,0,"PC","O","HE","F",140998,105948,-104.973145,"F",NA,0,0,NA,621420,"ACACIA COUNSELING INC","841292200201812","8412922002018",-125580,0,58597,0,0,24211,0,0,"F","F22","F22","F","F22Z","IRS","HE","HE","HE",1,NA,0,0,148863,210229,"IN",NA,14669,21092,NA,399640,421564,"N",0.380857611695737,"09",0,0,0,0,0,0,0,0,0,199707,0,0,0,0,0,0,0,0,NA,20180,"19eoextract990.xlsx",0,0,0,"CO",20180,"3","3",0,201812,201712,0,399640,399640,421564,2308978,0,0,0,0,0,"80203-2736","80203","190 E 9TH AVENUE,DENVER,CO,80203-2736",39.7302416,-104.985229097841
"1699","841294307","06","320","000","000","9101 E LOWRY PL",9,32071,4148,0,0,8031004405,"DENVER",20,0,0,11874,"ASHLEY ACUFF",0,1,0,"01",0,229328,187594,"841294307_201806_990O",8031,2018,2017,16,"010",4148,0,0,0,0,0,0,0,0,201405,0,0,NA,0,0,0,685930,0,0,0,0,1,"core2016pc",0,0,169029,39.7256,0,0,"PC","O","PB","U",0,0,-104.8797,"U",NA,0,0,NA,541710,"TECHNOLOGY STEDENT ASSOCIATION","841294307201806","8412943072018",32071,0,-27923,0,0,-10670,0,0,"U","U40","U40","U",NA,"BEST","PU","PU","OT",1,NA,0,0,0,0,"IN",NA,0,0,NA,189531,7895,"N",0.605561225605021,"09",0,0,0,NA,0,0,0,0,0,198007,0,0,0,0,0,0,0,0,"LITTLETON PUBLIC SCHOOLS",20179,"19eoextract990.xlsx",0,0,0,"CO",20179,"3","3",0,201806,201706,34897,201405,201405,176924,721243,0,0,0,0,0,"80230-6011","80230","9101 E LOWRY PL,DENVER,CO,80230-6011",NA,NA
"1700","841295393","12","994","328","000","3443 W 23RD AVE",6,2446177,2271925,0,0,8031000502,"DENVER",10,114000,124767,1161803,NA,1416047,1,25841,"01",0,1207082,1378599,"841295393_201812_990O",8031,2018,2017,15,"010",2231288,0,0,54120,-53665,6919567,0,0,0,1420817,0,0,NA,92841,79961,0,0,7251,0,0,0,1,"18eoextract990.xlsx",0,26966,15592,39.7513,25841,0,"PC","O","HS","I",217145,40637,-105.0321,"I",NA,0,0,NA,541199,"SAVE OUR YOUTH INC","841295393201812","8412953932018",2229032,1014,40421,54120,0,39724,0,0,"I","I21","I21","I","I210","NEW","HU","HU","HU",1,NA,0,51,598980,601841,"IN",NA,101837,47394,NA,3600,3600,"N",0.989295361631201,"07",0,0,0,0,0,0,0,0,0,201408,0,0,0,0,1014,36698,147473,148487,NA,20180,"19eoextract990.xlsx",79961,0,0,"CO",20180,"3","3",0,201812,201712,0,1247503,1247503,1418323,0,0,0,0,0,0,"80211-4503","80211","3443 W 23RD AVE,DENVER,CO,80211-4503",39.751425,-105.0325314
"1701","841297832","12","119","000","000","2052 ELM ST",3,173195,223231,0,0,8031005104,"DENVER",10,79515,83000,258574,"MARION DELANOY",310032,1,44538,"01",0,747577,834435,"841297832_201812_990O",8031,2018,2017,16,"010",223231,0,0,148038,37900,0,42378,10068,15087,884529,0,0,NA,0,192576,0,1953306,0,0,0,0,1,"18eoextract990.xlsx",52446,0,0,39.684984,44538,0,"PC","O","HS","N",0,0,-104.937326,"N",NA,0,0,NA,721214,"HERITAGE CAMPS FOR ADOPTIVE FAMILIES INC","841297832201812","8412978322018",173195,0,50036,148038,0,-52891,0,0,"N","N20","N20","N","A99Z","BEST","HU","HU","HU",1,NA,0,0,110980,0,"IN",NA,15231,0,NA,380933,418525,"N",0.267421371380521,"09",0,0,223231,0,0,0,0,0,0,199507,0,0,0,0,0,0,0,0,NA,20180,"19eoextract990.xlsx",192576,0,0,"CO",20180,"3","3",4132,201812,201712,840920,797613,797613,781544,2798358,0,0,0,0,0,"80207-3807","80207","2052 ELM ST,DENVER,CO,80207-3807",39.7479515685199,-104.929218630974
"1702","841298687","12","995","403","000","822 7TH ST STE 550",3,0,0,0,0,8123000502,"GREELEY",20,0,0,141872,"GREELEY WELD ECONOMIC DEVELOPMENT",303076,1,0,"01",0,141872,303076,"841298687_201812_990O",8123,2018,2017,15,"010",0,0,0,0,0,444948,0,0,0,141872,0,0,NA,0,0,0,0,0,0,0,0,1,"18eoextract990.xlsx",0,0,0,40.4265,0,0,"PC","O","PB","S",0,0,-104.7112,"S",NA,0,0,NA,813219,"GREELEY-WELD URBAN ENTERPRISE ZONE FUND","841298687201812","8412986872018",0,0,0,0,0,0,0,0,"S","S193","S1930","S","S31","NEW","PU","PU","OT",1,NA,0,0,0,0,"IN",NA,0,0,NA,0,0,"N",0.138408445607535,"07",0,0,0,0,0,0,0,0,0,199503,0,0,0,0,0,0,0,0,NA,20180,"19eoextract990.xlsx",0,0,0,"CO",20180,"3","3",0,201812,201712,0,141872,141872,303076,0,0,0,0,0,0,"80631-3939","80631","822 7TH ST STE 550,GREELEY,CO,80631-3939",NA,NA
"1703","841298988","12","001","000","000","2707 W MISSISSIPPI AVE",3,-20801,24523,0,0,8031001301,"DENVER",70,0,0,133729,"DANIEL J NELSON",0,1,0,"01",0,88405,99109,"841298988_201812_990O",8031,2018,2017,10,"060",24523,0,0,0,0,0,0,0,0,133729,0,0,NA,0,0,0,0,0,0,0,0,1,"18eoextract990.xlsx",0,0,0,39.6968,0,0,"PC","O","RE","X",0,0,-105.021,"X",NA,0,0,NA,813110,"IGLESIA VIDA ABUNDANTE","841298988201812","8412989882018",-20801,0,45324,0,0,-20801,0,0,"X","X21","X21","X","X21Z","IRS","RE","RE","OT",1,NA,0,2980,0,0,"IN",NA,0,0,NA,0,75328,"N",0.0923401127983173,"01",0,0,0,-20801,0,0,0,0,0,199510,0,0,0,0,0,0,0,0,NA,20180,"19eoextract990.xlsx",0,0,0,"CO",20180,"3","3",0,201812,201712,0,133729,133729,78308,0,0,0,0,0,0,"80219-4123","80219","2707 W MISSISSIPPI AVE,DENVER,CO,80219-4123",39.6973707,-105.021286581571
"1704","841300020","12","090","000","000","PO BOX 386",3,22297,18806,0,0,8123002203,"WINDSOR",10,0,0,13161,"DAVID MCINTYRE",14461,1,155,"01",0,18764,22999,"841300020_201812_990EZ",8123,2018,2017,16,"020",18651,0,0,0,0,0,4165,884,-1317,19438,NA,NA,0,0,0,1221,40317,0,0,0,0,1,"18eoextractez.xlsx",5049,7,5,40.4847,0,0,"PC","O","AR","A",0,155,-104.901,"A",NA,0,0,NA,711130,"COLORADO BLUES SOCIETY INC","841300020201812","8413000202018",22297,0,-3646,1066,0,-9045,0,0,"A","A68","A68","A","A680","NEW","AR","AR","AR",1,0,0,0,0,0,"IN",NA,0,0,NA,0,0,"N",0.722227612562743,"9",0,0,NA,NA,0,0,0,0,0,199702,0,0,0,0,0,0,0,NA,NA,20180,"19eoextractez.xlsx",1221,0,0,"CO",20180,"3","3",33,201812,201712,83856,15118,15118,13954,124206,0,0,0,0,0,"80550-0386","80550","PO BOX 386,WINDSOR,CO,80550-0386",NA,NA
"1705","841300565","12","994","327","000","960 N CLARKSON ST",3,468479,772323,0,0,8001009325,"DENVER",12,197356,119892,845901,NA,511970,1,34146,"01",0,761786,585503,"841300565_201812_990O",8031,2018,2017,15,"010",751360,0,0,211872,181164,2575207,0,0,0,1092026,0,0,NA,107,246018,0,0,0,0,0,0,1,"18eoextract990.xlsx",0,107,0,39.913825,34146,0,"PC","O","PB","R",13213,20963,-105.011056,"R",NA,0,0,NA,813311,"CHILD ADVOCATES - DENVER CASA","841300565201812","8413005652018",455266,0,296094,211872,0,107631,0,0,"R","R28","R28","R","R200","NEW","PU","PU","OT",1,NA,0,0,360022,260261,"IN",NA,40750,30045,NA,0,0,"N",0.2636564453047,"07",0,0,0,0,0,0,0,0,0,199503,0,0,0,0,0,0,0,0,NA,20180,"19eoextract990.xlsx",246018,0,0,"CO",20180,"3","3",0,201812,201712,0,1057880,1057880,693134,0,0,0,0,0,0,"80218-2703","80218","960 N CLARKSON ST,DENVER,CO,80218-2703",39.7312386531065,-104.977478529034
"1706","841300814","12","994","380","000","1000 S LOWELL BLVD",3,1544871,1506250,0,0,8031004506,"DENVER",10,0,0,1875,"JAN MARIE BELLE",1875,1,0,"01",0,176662,202520,"841300814_201812_990O",8031,2018,2017,15,"010",81859,0,0,0,0,0,0,0,0,198031,0,0,NA,0,0,0,730305,0,0,0,0,1,"18eoextract990.xlsx",0,233,71,39.6985,0,0,"PC","O","HS","L",1484381,1424391,-105.0344,"L",NA,1468768,1408839,NA,624229,"SOUTHWEST NEIGHBORHOOD HOUSING CORP","841300814201812","8413008142018",60490,0,21369,0,0,-12962,0,0,"L","L20","L20","L","L20","NEW","HU","HU","HU",1,NA,0,0,0,0,"IN",NA,0,0,NA,195923,187612,"N",0.506746966856764,"09",0,0,0,0,0,0,0,0,0,199508,0,0,0,0,0,0,0,0,NA,20180,"19eoextract990.xlsx",0,0,0,"CO",20180,"3","3",898,201812,201712,14500,198031,198031,189558,753152,0,0,0,0,0,"80219-3339","80219","1000 S LOWELL BLVD,DENVER,CO,80219-3339",39.69841,-105.034335
